,Run,Window Size,Number of Obstacles,Momentum Enabled,Tagger Average Speed,Taggee Average Speed,Tagger Distance Covered,Taggee Distance Covered,Tagger Avg Left/Avg Right,Taggee Avg Left/Avg Right,Run Length,End State,Winner
374,1702248861,640,10,False,2.4583332538604736,2.212500095367432,142.363525390625,123.83892822265624,0.27/0.21,0.18/0.29,60,TAGGER_OOB,TAGGEE
375,1702248863,640,10,False,2.4837663173675537,2.235389709472656,358.7689514160156,331.2758178710937,0.24/0.25,0.28/0.27,154,TAGGER_OOB,TAGGEE
376,1702248867,640,10,False,2.4675323963165283,2.2207791805267334,186.062240600586,160.82962036132812,0.23/0.25,0.23/0.24,77,TAGGEE_OOB,TAGGER
377,1702248868,640,10,False,2.4609375,2.21484375,153.43435668945312,138.16366577148438,0.21/0.23,0.27/0.27,64,TAGGEE_OOB,TAGGER
378,1702248873,640,10,False,2.4642856121063232,2.2178571224212646,160.7606964111328,149.05670166015625,0.28/0.20,0.24/0.25,70,TAGGER_OOB,TAGGEE
379,1702248876,640,10,False,2.4782607555389404,2.230434894561768,261.87847900390625,247.391357421875,0.30/0.24,0.23/0.27,115,TAGGER_HIT_OBS,TAGGEE
380,1702248878,640,10,False,2.4657533168792725,2.2191781997680664,161.61209106445312,154.09007263183594,0.21/0.29,0.24/0.24,73,TAGGER_OOB,TAGGEE
381,1702248883,640,10,False,2.4642856121063232,2.2178571224212646,157.8572235107422,151.1309814453125,0.26/0.25,0.26/0.23,70,TAGGER_OOB,TAGGEE
382,1702248887,640,10,False,2.481884002685547,2.23369574546814,326.34490966796875,294.3509521484375,0.24/0.26,0.24/0.24,138,TAGGER_HIT_OBS,TAGGEE
383,1702248891,640,10,False,2.4666666984558105,2.220000028610229,176.7155303955078,156.23768615722656,0.27/0.27,0.23/0.31,75,TAGGEE_OOB,TAGGER
384,1702248893,640,10,False,2.477272748947144,2.22954535484314,256.9190673828125,235.4374389648437,0.23/0.26,0.20/0.22,110,TAGGER_OOB,TAGGEE
385,1702248897,640,10,False,2.469512224197388,2.22256088256836,172.89450073242188,155.44000244140625,0.18/0.33,0.34/0.18,82,TAGGER_HIT_OBS,TAGGEE
386,1702248899,640,10,False,2.4768519401550293,2.2291667461395264,245.1200408935547,227.2709350585937,0.30/0.22,0.24/0.25,108,TAGGEE_OOB,TAGGER
387,1702248902,640,10,False,2.4749999046325684,2.227499961853028,236.990951538086,198.8349609375,0.24/0.22,0.27/0.25,100,TAGGER_OOB,TAGGEE
388,1702248906,640,10,False,2.4892241954803467,2.240301609039306,544.9268798828125,474.7115173339844,0.27/0.27,0.25/0.27,232,TAGGEE_OOB,TAGGER
389,1702248917,640,10,False,2.4834437370300293,2.2350993156433105,350.2478942871094,292.760498046875,0.22/0.29,0.28/0.21,151,TAGGER_OOB,TAGGEE
390,1702248926,640,10,False,2.474489688873291,2.2270407676696777,177.41635131835938,204.7997283935547,0.30/0.21,0.26/0.27,98,TAGGEE_HIT_OBS,TAGGER
391,1702248928,640,10,False,2.4770641326904297,2.2293577194213867,246.3386688232422,224.0939483642578,0.23/0.28,0.32/0.25,109,TAGGEE_OOB,TAGGER
392,1702248933,640,10,False,2.469879627227783,2.222891569137573,172.0324249267578,174.93690490722656,0.31/0.17,0.25/0.25,83,TAGGEE_HIT_OBS,TAGGER
393,1702248937,640,10,False,2.471264362335205,2.224138021469116,210.63406372070312,180.7169952392578,0.25/0.24,0.22/0.23,87,TAGGER_OOB,TAGGEE
394,1702248939,640,10,False,2.463235378265381,2.216911792755127,162.9395751953125,146.4365997314453,0.25/0.20,0.28/0.28,68,TAGGER_OOB,TAGGEE
395,1702248940,640,10,False,2.480620145797729,2.232558250427246,280.1517333984375,281.5566101074219,0.29/0.24,0.25/0.26,129,TAGGER_OOB,TAGGEE
396,1702248944,640,10,False,2.473684310913086,2.22631573677063,218.3092193603516,206.4458923339844,0.30/0.22,0.23/0.23,95,TAGGEE_OOB,TAGGER
397,1702248946,640,10,False,2.462686538696289,2.216418027877808,161.27114868164062,143.27447509765625,0.24/0.23,0.27/0.28,67,TAGGER_HIT_OBS,TAGGEE
398,1702248948,640,10,False,2.46212124824524,2.215909004211426,157.13673400878906,142.3338623046875,0.22/0.25,0.24/0.26,66,TAGGEE_OOB,TAGGER
399,1702248950,640,10,False,2.4583332538604736,2.212500095367432,141.09010314941406,122.98567199707033,0.30/0.26,0.29/0.28,60,TAGGEE_HIT_OBS,TAGGER
400,1702248956,640,10,False,2.475247621536255,2.227722883224488,241.3233184814453,219.29977416992188,0.25/0.24,0.25/0.27,101,TAGGEE_OOB,TAGGER
401,1702248958,640,10,False,2.460317373275757,2.2142856121063232,149.0247802734375,135.1939697265625,0.23/0.28,0.26/0.25,63,TAGGEE_OOB,TAGGER
402,1702248960,640,10,False,2.4675323963165283,2.2207791805267334,180.5483856201172,154.89854431152344,0.23/0.28,0.31/0.22,77,TAGGER_HIT_OBS,TAGGEE
403,1702248962,640,10,False,2.4780702590942383,2.2302632331848145,271.22430419921875,194.1199645996093,0.25/0.26,0.18/0.30,114,TAGGEE_OOB,TAGGER
404,1702248965,640,10,False,2.475490093231201,2.2279412746429443,234.48306274414065,206.2059326171875,0.29/0.24,0.21/0.31,102,TAGGEE_OOB,TAGGER
405,1702248968,640,10,False,2.460317373275757,2.2142856121063232,131.78968811035156,127.16898345947266,0.35/0.20,0.17/0.30,63,TAGGER_OOB,TAGGEE
406,1702248970,640,10,False,2.474489688873291,2.2270407676696777,231.05584716796875,205.92466735839844,0.22/0.26,0.25/0.27,98,TAGGEE_OOB,TAGGER
407,1702248972,640,10,False,2.470588207244873,2.22352933883667,203.1023712158203,172.0774688720703,0.26/0.25,0.20/0.30,85,TAGGEE_OOB,TAGGER
408,1702248975,640,10,False,2.4647886753082275,2.2183098793029785,171.2406768798828,141.69076538085938,0.24/0.21,0.26/0.23,71,TAGGER_HIT_OBS,TAGGEE
409,1702248977,640,10,False,2.470588207244873,2.22352933883667,180.3902130126953,181.595932006836,0.19/0.33,0.28/0.25,85,TAGGER_HIT_OBS,TAGGEE
410,1702248984,640,10,False,2.459677457809448,2.213709592819214,134.6913299560547,129.6505126953125,0.32/0.18,0.30/0.25,62,TAGGEE_HIT_OBS,TAGGER
411,1702248986,640,10,False,2.4813432693481445,2.2332088947296143,323.4769287109375,262.91363525390625,0.23/0.24,0.29/0.24,134,TAGGER_OOB,TAGGEE
412,1702248996,640,10,False,2.4864864349365234,2.237837791442871,430.7849426269531,343.8841552734375,0.26/0.24,0.21/0.27,185,TAGGER_OOB,TAGGEE
413,1702249002,640,10,False,2.469512224197388,2.22256088256836,192.42710876464844,168.94961547851562,0.26/0.29,0.23/0.27,82,TAGGER_OOB,TAGGEE
414,1702249005,640,10,False,2.461538553237915,2.215384721755981,155.82693481445312,135.7683563232422,0.20/0.25,0.27/0.24,65,TAGGEE_OOB,TAGGER
415,1702249009,640,10,False,2.482269525527954,2.2340426445007324,307.3123474121094,306.443115234375,0.24/0.30,0.25/0.25,141,TAGGEE_OOB,TAGGER
416,1702249014,640,10,False,2.4847559928894043,2.23628044128418,373.2996520996094,354.2286376953125,0.25/0.22,0.24/0.24,164,TAGGER_HIT_OBS,TAGGEE
417,1702249021,640,10,False,2.4647886753082275,2.2183098793029785,168.6958465576172,146.6883544921875,0.26/0.25,0.26/0.22,71,TAGGEE_OOB,TAGGER
418,1702249024,640,10,False,2.465277671813965,2.21875,170.22389221191406,151.6522979736328,0.25/0.28,0.23/0.20,72,TAGGEE_OOB,TAGGER
419,1702249027,640,10,False,2.470588207244873,2.22352933883667,205.0023651123047,177.07913208007812,0.21/0.24,0.25/0.22,85,TAGGER_OOB,TAGGEE
420,1702249029,640,10,False,2.460317373275757,2.2142856121063232,144.6995086669922,133.7550811767578,0.20/0.25,0.27/0.25,63,TAGGEE_OOB,TAGGER
421,1702249031,640,10,False,2.4847559928894043,2.23628044128418,387.2623596191406,344.809326171875,0.25/0.26,0.27/0.23,164,TAGGER_OOB,TAGGEE
422,1702249036,640,10,False,2.4784483909606934,2.2306034564971924,268.7954406738281,250.8060302734375,0.25/0.23,0.24/0.24,116,TAGGEE_OOB,TAGGER
423,1702249045,640,10,False,2.459677457809448,2.213709592819214,139.3349151611328,132.10324096679688,0.23/0.32,0.24/0.28,62,TAGGEE_HIT_OBS,TAGGER
424,1702249047,640,10,False,2.46212124824524,2.215909004211426,127.70741271972656,137.1050567626953,0.18/0.33,0.24/0.25,66,TAGGEE_HIT_OBS,TAGGER
425,1702249050,640,10,False,2.469512224197388,2.22256088256836,195.1626434326172,175.8741912841797,0.26/0.20,0.25/0.28,82,TAGGEE_HIT_OBS,TAGGER
426,1702249052,640,10,False,2.4803149700164795,2.232283353805542,295.7719421386719,268.197021484375,0.27/0.25,0.25/0.26,127,TAGGER_OOB,TAGGEE
427,1702249057,640,10,False,2.470238208770752,2.2232143878936768,188.1349334716797,181.86276245117188,0.24/0.28,0.19/0.25,84,TAGGER_OOB,TAGGEE
428,1702249059,640,10,False,2.4813432693481445,2.2332088947296143,308.0290222167969,289.7796936035156,0.27/0.27,0.27/0.27,134,TAGGER_OOB,TAGGEE
429,1702249063,640,10,False,2.4647886753082275,2.2183098793029785,167.3137969970703,148.9315185546875,0.24/0.28,0.23/0.25,71,TAGGEE_OOB,TAGGER
430,1702249065,640,10,False,2.4657533168792725,2.2191781997680664,173.79324340820312,155.78794860839844,0.25/0.28,0.28/0.29,73,TAGGEE_OOB,TAGGER
431,1702249066,640,10,False,2.4739582538604736,2.2265625,179.86109924316406,201.47938537597656,0.31/0.20,0.30/0.24,96,TAGGEE_HIT_OBS,TAGGER
432,1702249070,640,10,False,2.4671051502227783,2.2203948497772217,176.22438049316406,160.04568481445312,0.30/0.19,0.25/0.23,76,TAGGER_OOB,TAGGEE
433,1702249074,640,10,False,2.4590163230896,2.2131147384643555,144.2784423828125,131.74563598632812,0.28/0.28,0.28/0.25,61,TAGGEE_OOB,TAGGER
434,1702249075,640,10,False,2.482993125915528,2.234693765640259,347.4237670898437,294.2202453613281,0.24/0.27,0.26/0.26,147,TAGGEE_OOB,TAGGER
435,1702249079,640,10,False,2.475961446762085,2.228365421295166,249.632064819336,196.18582153320312,0.23/0.24,0.26/0.22,104,TAGGER_OOB,TAGGEE
436,1702249082,640,10,False,2.4590163230896,2.2131147384643555,137.1825408935547,117.86978149414062,0.37/0.21,0.18/0.32,61,TAGGER_OOB,TAGGEE
437,1702249083,640,10,False,2.4778761863708496,2.230088472366333,261.55035400390625,208.72067260742188,0.27/0.22,0.27/0.18,113,TAGGER_OOB,TAGGEE
438,1702249087,640,10,False,2.4609375,2.21484375,151.31915283203125,135.63449096679688,0.23/0.24,0.21/0.28,64,TAGGEE_HIT_OBS,TAGGER
439,1702249089,640,10,False,2.4747474193573,2.227272748947144,238.4221343994141,206.91427612304688,0.27/0.23,0.25/0.25,99,TAGGER_OOB,TAGGEE
440,1702249092,640,10,False,2.4675323963165283,2.2207791805267334,185.59825134277344,161.0352020263672,0.24/0.28,0.32/0.25,77,TAGGER_HIT_OBS,TAGGEE
441,1702249098,640,10,False,2.461538553237915,2.215384721755981,151.81129455566406,139.53515625,0.23/0.30,0.26/0.21,65,TAGGER_OOB,TAGGEE
442,1702249099,640,10,False,2.4844720363616943,2.236024856567383,365.4456176757813,343.8375244140625,0.27/0.27,0.25/0.26,161,TAGGEE_OOB,TAGGER
443,1702249104,640,10,False,2.475728273391724,2.228155374526977,215.924545288086,202.36724853515625,0.19/0.30,0.20/0.31,103,TAGGEE_OOB,TAGGER
444,1702249107,640,10,False,2.476635456085205,2.2289719581604004,246.1756896972656,228.38153076171875,0.24/0.22,0.25/0.24,107,TAGGEE_HIT_OBS,TAGGER
445,1702249112,640,10,False,2.46212124824524,2.215909004211426,153.3213348388672,142.60113525390625,0.30/0.21,0.25/0.24,66,TAGGER_OOB,TAGGEE
446,1702249119,640,10,False,2.4609375,2.21484375,148.34237670898438,136.18597412109375,0.29/0.24,0.28/0.30,64,TAGGEE_OOB,TAGGER
447,1702249121,640,10,False,2.4776785373687744,2.2299106121063232,266.12567138671875,240.96424865722656,0.23/0.27,0.23/0.26,112,TAGGER_OOB,TAGGEE
448,1702249124,640,10,False,2.4647886753082275,2.2183098793029785,162.69383239746094,153.3236083984375,0.31/0.18,0.23/0.27,71,TAGGER_OOB,TAGGEE
449,1702249127,640,10,False,2.477272748947144,2.22954535484314,256.3294982910156,230.3769073486328,0.24/0.28,0.21/0.26,110,TAGGER_HIT_OBS,TAGGEE
450,1702249130,640,10,False,2.465277671813965,2.21875,169.47300720214844,153.7409210205078,0.26/0.25,0.28/0.27,72,TAGGEE_OOB,TAGGER
451,1702249135,640,10,False,2.4778761863708496,2.230088472366333,254.0087127685547,221.1573486328125,0.27/0.24,0.29/0.25,113,TAGGER_HIT_OBS,TAGGEE
452,1702249138,640,10,False,2.471590995788574,2.2244317531585693,176.7469482421875,191.639389038086,0.17/0.31,0.25/0.25,88,TAGGER_OOB,TAGGEE
453,1702249146,640,10,False,2.475728273391724,2.228155374526977,246.2421112060547,222.40269470214844,0.25/0.24,0.22/0.25,103,TAGGER_HIT_OBS,TAGGEE
454,1702249149,640,10,False,2.465277671813965,2.21875,170.4856414794922,151.8898468017578,0.22/0.22,0.27/0.23,72,TAGGEE_HIT_OBS,TAGGER
455,1702249155,640,10,False,2.463235378265381,2.216911792755127,160.6691436767578,140.23582458496094,0.26/0.23,0.29/0.28,68,TAGGER_HIT_OBS,TAGGEE
456,1702249158,640,10,False,2.462686538696289,2.216418027877808,150.1830291748047,139.90716552734375,0.33/0.23,0.20/0.28,67,TAGGER_OOB,TAGGEE
457,1702249162,640,10,False,2.4795081615448,2.2315573692321777,284.4707336425781,255.0734405517578,0.24/0.27,0.25/0.26,122,TAGGEE_HIT_OBS,TAGGER
458,1702249165,640,10,False,2.4814815521240234,2.2333333492279053,317.4794006347656,269.6029968261719,0.23/0.25,0.22/0.26,135,TAGGEE_OOB,TAGGER
459,1702249169,640,10,False,2.474226713180542,2.22680401802063,228.10731506347656,209.9212188720703,0.24/0.29,0.23/0.25,97,TAGGER_HIT_OBS,TAGGEE
460,1702249172,640,10,False,2.469879627227783,2.222891569137573,172.7176971435547,180.9168243408203,0.17/0.33,0.26/0.24,83,TAGGEE_OOB,TAGGER
461,1702249174,640,10,False,2.4809160232543945,2.2328243255615234,313.4588317871094,252.14051818847656,0.22/0.26,0.26/0.22,131,TAGGEE_OOB,TAGGER
462,1702249179,640,10,False,2.4734041690826416,2.2260637283325195,202.8720245361328,200.0728759765625,0.19/0.33,0.25/0.23,94,TAGGEE_OOB,TAGGER
463,1702249183,640,10,False,2.4780702590942383,2.2302632331848145,179.582275390625,243.56149291992188,0.30/0.20,0.23/0.27,114,TAGGER_HIT_OBS,TAGGEE
464,1702249186,640,10,False,2.477477550506592,2.229729652404785,197.80960083007807,236.8081970214844,0.21/0.32,0.25/0.22,111,TAGGER_HIT_OBS,TAGGEE
465,1702249190,640,10,False,2.461538553237915,2.215384721755981,155.1046142578125,139.72007751464844,0.24/0.24,0.22/0.23,65,TAGGER_OOB,TAGGEE
466,1702249193,640,10,False,2.4834437370300293,2.2350993156433105,349.2086181640625,319.5201110839844,0.24/0.27,0.25/0.25,151,TAGGEE_OOB,TAGGER
467,1702249197,640,10,False,2.4778761863708496,2.230088472366333,267.872802734375,224.3939666748047,0.26/0.28,0.23/0.28,113,TAGGER_OOB,TAGGEE
468,1702249202,640,10,False,2.46212124824524,2.215909004211426,146.3478240966797,140.7313995361328,0.27/0.22,0.26/0.29,66,TAGGEE_HIT_OBS,TAGGER
469,1702249204,640,10,False,2.46875,2.221874952316284,191.15924072265625,173.13490295410156,0.24/0.27,0.27/0.25,80,TAGGEE_OOB,TAGGER
470,1702249208,640,10,False,2.4782607555389404,2.230434894561768,260.19464111328125,227.8584442138672,0.28/0.23,0.27/0.23,115,TAGGEE_HIT_OBS,TAGGER
471,1702249212,640,10,False,2.4583332538604736,2.212500095367432,133.76109313964844,114.73094940185548,0.31/0.20,0.31/0.15,60,TAGGEE_HIT_OBS,TAGGER
472,1702249218,640,10,False,2.46875,2.221874952316284,190.029525756836,171.1993408203125,0.25/0.25,0.25/0.26,80,TAGGER_HIT_OBS,TAGGEE
473,1702249222,640,10,False,2.460317373275757,2.2142856121063232,150.80543518066406,114.05612182617188,0.22/0.21,0.18/0.38,63,TAGGER_OOB,TAGGEE
474,1702249223,640,10,False,2.469512224197388,2.22256088256836,171.29122924804688,168.63059997558594,0.33/0.20,0.31/0.20,82,TAGGER_HIT_OBS,TAGGEE
475,1702249225,640,10,False,2.4691357612609863,2.222222328186035,181.833251953125,175.47532653808594,0.30/0.21,0.27/0.21,81,TAGGEE_OOB,TAGGER
476,1702249228,640,10,False,2.4816176891326904,2.2334558963775635,292.16094970703125,292.7040405273437,0.22/0.27,0.24/0.25,136,TAGGER_OOB,TAGGEE
477,1702249233,640,10,False,2.472222328186035,2.2249999046325684,214.8565216064453,176.00840759277344,0.23/0.25,0.32/0.16,90,TAGGEE_OOB,TAGGER
478,1702249235,640,10,False,2.474226713180542,2.22680401802063,222.6134033203125,179.61822509765625,0.28/0.26,0.20/0.31,97,TAGGEE_HIT_OBS,TAGGER
479,1702249239,640,10,False,2.4609375,2.21484375,147.89195251464844,136.82037353515625,0.25/0.27,0.23/0.27,64,TAGGEE_HIT_OBS,TAGGER
480,1702249240,640,10,False,2.473118305206299,2.225806474685669,217.13836669921875,169.7600555419922,0.22/0.26,0.18/0.29,93,TAGGER_OOB,TAGGEE
481,1702249243,640,10,False,2.4749999046325684,2.227499961853028,229.6768493652344,189.0133514404297,0.31/0.25,0.21/0.32,100,TAGGEE_OOB,TAGGER
482,1702249247,640,10,False,2.470930337905884,2.22383713722229,202.2505340576172,180.8635711669922,0.23/0.29,0.27/0.25,86,TAGGEE_HIT_OBS,TAGGER
483,1702249249,640,10,False,2.475490093231201,2.2279412746429443,238.11715698242188,208.544189453125,0.26/0.22,0.27/0.22,102,TAGGER_OOB,TAGGEE
484,1702249252,640,10,False,2.473118305206299,2.225806474685669,219.23391723632807,181.3723602294922,0.28/0.26,0.20/0.26,93,TAGGER_HIT_OBS,TAGGEE
485,1702249254,640,10,False,2.4782607555389404,2.230434894561768,268.063232421875,252.454345703125,0.27/0.22,0.25/0.25,115,TAGGER_HIT_OBS,TAGGEE
486,1702249258,640,10,False,2.462686538696289,2.216418027877808,145.76866149902344,140.85147094726562,0.21/0.29,0.29/0.22,67,TAGGED,TAGGER
487,1702249260,640,10,False,2.4675323963165283,2.2207791805267334,171.69656372070312,162.020263671875,0.19/0.28,0.20/0.22,77,TAGGER_OOB,TAGGEE
488,1702249262,640,10,False,2.4666666984558105,2.220000028610229,179.7303466796875,141.4949951171875,0.26/0.26,0.23/0.27,75,TAGGER_OOB,TAGGEE
489,1702249268,640,10,False,2.4583332538604736,2.212500095367432,123.86990356445312,120.63351440429688,0.17/0.35,0.28/0.18,60,TAGGEE_HIT_OBS,TAGGER
490,1702249272,640,10,False,2.461538553237915,2.215384721755981,128.31166076660156,138.51858520507812,0.18/0.33,0.32/0.24,65,TAGGER_OOB,TAGGEE
491,1702249277,640,10,False,2.4675323963165283,2.2207791805267334,185.80078125,148.2147216796875,0.20/0.23,0.19/0.31,77,TAGGEE_OOB,TAGGER
492,1702249279,640,10,False,2.4768519401550293,2.2291667461395264,260.0398254394531,230.82174682617188,0.25/0.25,0.22/0.22,108,TAGGER_OOB,TAGGEE
493,1702249283,640,10,False,2.4691357612609863,2.222222328186035,191.9498443603516,173.3529510498047,0.24/0.26,0.29/0.25,81,TAGGER_OOB,TAGGEE
494,1702249286,640,10,False,2.463235378265381,2.216911792755127,158.19265747070312,143.2710723876953,0.20/0.27,0.27/0.27,68,TAGGEE_OOB,TAGGER
495,1702249292,640,10,False,2.463235378265381,2.216911792755127,140.91160583496094,125.52303314208984,0.33/0.19,0.31/0.17,68,TAGGEE_HIT_OBS,TAGGER
496,1702249293,640,10,False,2.4683544635772705,2.221518993377685,184.6741638183593,160.86395263671875,0.19/0.26,0.32/0.24,79,TAGGEE_OOB,TAGGER
497,1702249295,640,10,False,2.475961446762085,2.228365421295166,233.9032592773437,169.00006103515625,0.31/0.22,0.18/0.33,104,TAGGEE_HIT_OBS,TAGGER
498,1702249299,640,10,False,2.4761905670166016,2.2285714149475098,233.4900054931641,224.7962188720703,0.29/0.26,0.19/0.23,105,TAGGER_OOB,TAGGEE
499,1702249301,640,10,False,2.4583332538604736,2.2125000953674316,143.3931884765625,128.1915283203125,0.26/0.29,0.27/0.23,60,TAGGER_OOB,TAGGEE
